reference
time	Bearing 3. rear bearing up[degC]	Bearing 4. rear bearing down[degC]	5. ambient temp[degC]	Winding 6. NWCend[degC]	Winding 7. NWC end2[degC]	Winding 8. V[degC]	Winding 9. U[degC]	Winding 12. u slot Inner[degC]	Winding 13. v slot Inner [degC]	Winding 14. w slot Inner[degC]	Winding 15. WC end coil upper[degC]	Winding 16. WC end coil lower[degC]
0	55.114061	55.114061	66.458149	79.370532	96.442817	101.047379	99.924914	88.694274	89.929671	91.389029	88.580117	88.019211
0.0999999999999943	55.114061	55.114061	66.425028	79.393564	96.432157	101.036719	99.913684	88.683043	89.907836	91.367819	88.602579	88.030442
0.200000000000003	55.114061	55.114061	66.391336	79.416025	96.420926	101.025489	99.902453	88.671813	89.885374	91.345358	88.62504	88.041672
0.299999999999997	55.114061	55.114061	66.357644	79.438486	96.409696	101.014258	99.891222	88.660582	89.862913	91.322896	88.647501	88.052903
0.400000000000006	55.114061	55.114061	66.323953	79.460947	96.398465	101.003028	99.879992	88.649352	89.840452	91.300435	88.669962	88.064133
0.5	55.114061	55.114061	66.290261	79.483408	96.387235	100.991797	99.868761	88.638121	89.817991	91.277974	88.692423	88.075364
0.599999999999994	55.114061	55.114061	66.256569	79.50587	96.376004	100.980566	99.85753	88.62689	89.79553	91.255513	88.714885	88.086595
0.700000000000003	55.114061	55.114061	66.222877	79.528331	96.364773	100.969336	99.8463	88.61566	89.773068	91.233052	88.737346	88.097825
0.799999999999997	55.114061	55.114061	66.189186	79.550792	96.353543	100.958105	99.835069	88.604429	89.750607	91.21059	88.759807	88.109056
0.900000000000006	55.114061	55.114061	66.155494	79.573253	96.342312	100.946875	99.823839	88.593198	89.728146	91.188129	88.782268	88.120286
1	55.114061	55.114061	66.121802	79.595714	96.331082	100.935644	99.812608	88.581968	89.705685	91.165668	88.804729	88.131517
1.09999999999999	55.114061	55.114061	66.088111	79.618175	96.319851	100.924414	99.801377	88.570737	89.693828	91.153812	88.816586	88.153352
1.2	55.114061	55.114061	66.054419	79.640636	96.308621	100.913183	99.790147	88.559507	89.682598	91.142581	88.827816	88.175813
1.3	55.114061	55.114061	66.020727	79.663097	96.29739	100.901953	99.778917	88.548276	89.671367	91.131351	88.839047	88.198274
1.40000000000001	55.114061	55.114061	65.987036	79.685558	96.28616	100.890722	99.767686	88.537046	89.660137	91.12012	88.850277	88.220735
1.5	55.114061	55.114061	65.953344	79.708019	96.274929	100.879491	99.756456	88.525815	89.648906	91.10889	88.861508	88.243196
1.59999999999999	55.114061	55.114061	65.919653	79.73048	96.263699	100.868261	99.745225	88.514585	89.637676	91.097659	88.872738	88.265657
1.7	55.114061	55.114061	65.885961	79.752941	96.252468	100.85703	99.733995	88.503355	89.626445	91.086429	88.883969	88.288118
1.8	55.114061	55.114061	65.85227	79.775402	96.241238	100.8458	99.722764	88.492124	89.615215	91.075198	88.895199	88.310579
1.90000000000001	55.114061	55.114061	65.818578	79.797863	96.230007	100.834569	99.711534	88.480894	89.603984	91.063968	88.90643	88.33304
2	55.114061	55.114061	65.784887	79.820325	96.218776	100.823339	99.700303	88.469663	89.592754	91.052737	88.91766	88.355501
2.09999999999999	55.114061	55.114061	65.751195	79.832128	96.207546	100.812108	99.689073	88.458432	89.581523	91.030903	88.939494	88.367359
2.2	55.114061	55.114061	65.717503	79.843358	96.196315	100.800878	99.677842	88.447202	89.570293	91.008442	88.961955	88.37859
2.3	55.114061	55.114061	65.683811	79.854589	96.185085	100.789647	99.666611	88.435971	89.559062	90.985981	88.984417	88.38982
2.40000000000001	55.114061	55.114061	65.650119	79.865819	96.173854	100.778416	99.655381	88.42474	89.547831	90.96352	89.006878	88.401051
2.5	55.114061	55.114061	65.616427	79.87705	96.162623	100.767186	99.64415	88.41351	89.536601	90.941058	89.029339	88.412282
2.59999999999999	55.114061	55.114061	65.582735	79.888281	96.151393	100.755955	99.632919	88.402279	89.52537	90.918597	89.0518	88.423512
2.7	55.114061	55.114061	65.549044	79.899511	96.140162	100.744725	99.621689	88.391048	89.514139	90.896136	89.074262	88.434743
2.8	55.114061	55.114061	65.515352	79.910742	96.128931	100.733494	99.610458	88.379818	89.502909	90.873675	89.096723	88.445973
2.90000000000001	55.114061	55.114061	65.48166	79.921973	96.117701	100.722263	99.599227	88.368587	89.491678	90.851213	89.119184	88.457204
3	55.114061	55.114061	65.447968	79.933203	96.10647	100.711033	99.587997	88.357356	89.480448	90.828752	89.141645	88.468435
3.09999999999999	55.114061	55.114061	65.403618	79.955092	96.09524	100.689144	99.576766	88.335496	89.458614	90.816894	89.153504	88.479665
3.2	55.114061	55.114061	65.358696	79.977553	96.084009	100.666683	99.565535	88.313035	89.436153	90.805663	89.164734	88.490896
3.3	55.114061	55.114061	65.313773	80.000014	96.072778	100.644222	99.554305	88.290573	89.413692	90.794433	89.175965	88.502126
3.40000000000001	55.114061	55.114061	65.268851	80.022475	96.061548	100.62176	99.543074	88.268112	89.39123	90.783202	89.187195	88.513357
3.5	55.114061	55.114061	65.223928	80.044937	96.050317	100.599299	99.531844	88.245651	89.368769	90.771971	89.198426	88.524588
3.59999999999999	55.114061	55.114061	65.179006	80.067398	96.039087	100.576838	99.520613	88.22319	89.346308	90.760741	89.209657	88.535818
3.7	55.114061	55.114061	65.134084	80.089859	96.027856	100.554377	99.509382	88.200729	89.323847	90.74951	89.220887	88.547049
3.8	55.114061	55.114061	65.089161	80.11232	96.016625	100.531916	99.498152	88.178268	89.301386	90.73828	89.232118	88.55828
3.90000000000001	55.114061	55.114061	65.044239	80.134782	96.005395	100.509454	99.486921	88.155806	89.278924	90.727049	89.243349	88.56951
4	55.114061	55.114061	64.999316	80.157243	95.994164	100.486993	99.475691	88.133345	89.256463	90.715818	89.254579	88.580741
4.09999999999999	55.114061	55.114061	64.954394	80.179704	95.972276	100.47519	99.453831	88.121514	89.244605	90.693985	89.276412	88.591971
4.2	55.114061	55.114061	64.909472	80.202165	95.949815	100.463959	99.43137	88.110283	89.233374	90.671524	89.298873	88.603202
4.3	55.114061	55.114061	64.86455	80.224626	95.927354	100.452729	99.408909	88.099053	89.222144	90.649063	89.321334	88.614432
4.40000000000001	55.114061	55.114061	64.819628	80.247087	95.904893	100.441498	99.386448	88.087822	89.210913	90.626602	89.343795	88.625663
4.5	55.114061	55.114061	64.774706	80.269548	95.882432	100.430268	99.363987	88.076592	89.199683	90.604141	89.366256	88.636893
4.59999999999999	55.114061	55.114061	64.729783	80.292009	95.859971	100.419037	99.341526	88.065361	89.188452	90.58168	89.388717	88.648124
4.7	55.114061	55.114061	64.684861	80.31447	95.83751	100.407806	99.319065	88.054131	89.177222	90.559219	89.411178	88.659354
4.8	55.114061	55.114061	64.639939	80.336931	95.815049	100.396576	99.296604	88.0429	89.165991	90.536759	89.433639	88.670585
4.90000000000001	55.114061	55.114061	64.595017	80.359392	95.792587	100.385345	99.274142	88.03167	89.154761	90.514298	89.4561	88.681815
5	55.114061	55.114061	64.550095	80.381853	95.770126	100.374115	99.251681	88.020439	89.14353	90.491837	89.478561	88.693046
5.09999999999999	55.114061	55.114061	64.515829	80.404315	95.758322	100.362884	99.239849	88.009208	89.1323	90.479976	89.490421	88.704276
5.2	55.114061	55.114061	64.482138	80.426776	95.747091	100.351654	99.228618	87.997978	89.121069	90.468746	89.501652	88.715507
5.3	55.114061	55.114061	64.448446	80.449237	95.735861	100.340423	99.217387	87.986747	89.109838	90.457515	89.512882	88.726738
5.40000000000001	55.114061	55.114061	64.414754	80.471698	95.72463	100.329193	99.206157	87.975517	89.098608	90.446285	89.524113	88.737968
5.5	55.114061	55.114061	64.381063	80.494159	95.7134	100.317962	99.194926	87.964286	89.087377	90.435054	89.535344	88.749199
5.59999999999999	55.114061	55.114061	64.347371	80.51662	95.702169	100.306732	99.183696	87.953056	89.076146	90.423823	89.546574	88.760429
5.7	55.114061	55.114061	64.31368	80.539081	95.690939	100.295501	99.172465	87.941825	89.064916	90.412593	89.557805	88.77166
5.8	55.114061	55.114061	64.279988	80.561542	95.679708	100.284271	99.161235	87.930595	89.053685	90.401362	89.569035	88.782891
5.90000000000001	55.114061	55.114061	64.246296	80.584003	95.668478	100.27304	99.150004	87.919364	89.042455	90.390131	89.580266	88.794121
6	55.114061	55.114061	64.212605	80.606464	95.657247	100.261809	99.138774	87.908133	89.031224	90.378901	89.591497	88.805352
6.09999999999999	55.114061	55.114061	64.178913	80.628925	95.646016	100.239923	99.116915	87.896903	89.019993	90.357069	89.602727	88.816582
6.2	55.114061	55.114061	64.145221	80.651387	95.634786	100.217462	99.094454	87.885672	89.008763	90.334608	89.613958	88.827813
6.3	55.114061	55.114061	64.111529	80.673848	95.623555	100.195001	99.071993	87.874442	88.997532	90.312147	89.625188	88.839044
6.40000000000001	55.114061	55.114061	64.077838	80.696309	95.612325	100.17254	99.049532	87.863211	88.986302	90.289686	89.636419	88.850274
6.5	55.114061	55.114061	64.044146	80.71877	95.601094	100.150078	99.027071	87.85198	88.975071	90.267225	89.64765	88.861505
6.59999999999999	55.114061	55.114061	64.010454	80.741231	95.589863	100.127617	99.004609	87.84075	88.963841	90.244764	89.65888	88.872735
6.7	55.114061	55.114061	63.976762	80.763693	95.578633	100.105156	98.982148	87.829519	88.95261	90.222303	89.670111	88.883966
6.8	55.114061	55.114061	63.94307	80.786154	95.567402	100.082695	98.959687	87.818289	88.941379	90.199841	89.681341	88.895196
6.90000000000001	55.114061	55.114061	63.909378	80.808615	95.556172	100.060234	98.937226	87.807058	88.930149	90.17738	89.692572	88.906427
7	55.114061	55.114061	63.875687	80.831076	95.544941	100.037772	98.914765	87.795827	88.918918	90.154919	89.703802	88.917657
7.09999999999999	55.114061	55.114061	63.841995	80.853537	95.523055	100.015311	98.892303	87.77397	88.897088	90.143058	89.715033	88.928888
7.2	55.114061	55.114061	63.808303	80.875999	95.500594	99.99285	98.869842	87.751509	88.874627	90.131828	89.726263	88.940119
7.3	55.114061	55.114061	63.774611	80.89846	95.478133	99.970389	98.847381	87.729047	88.852165	90.120597	89.737494	88.951349
7.40000000000001	55.114061	55.114061	63.74092	80.920921	95.455672	99.947928	98.82492	87.706586	88.829704	90.109367	89.748725	88.96258
7.5	55.114061	55.114061	63.707228	80.943382	95.433211	99.925467	98.802459	87.684125	88.807243	90.098136	89.759955	88.97381
7.59999999999999	55.114061	55.114061	63.673536	80.965843	95.410749	99.903005	98.779998	87.661664	88.784782	90.086905	89.771186	88.985041
7.7	55.114061	55.114061	63.639844	80.988304	95.388288	99.880544	98.757536	87.639203	88.762321	90.075675	89.782416	88.996271
7.8	55.114061	55.114061	63.606153	81.010766	95.365827	99.858083	98.735075	87.616742	88.73986	90.064444	89.793647	89.007502
7.90000000000001	55.114061	55.114061	63.572461	81.033227	95.343366	99.835622	98.712614	87.59428	88.717399	90.053214	89.804877	89.018733
8	55.114061	55.114061	63.538769	81.055688	95.320905	99.813161	98.690153	87.571819	88.694938	90.041983	89.816108	89.029963
8.09999999999999	55.114061	55.114061	63.505078	81.078149	95.309098	99.7907	98.678318	87.559985	88.683076	90.020154	89.827338	89.030594
8.2	55.114061	55.114061	63.471386	81.10061	95.297868	99.768239	98.667088	87.548754	88.671845	89.997693	89.838569	89.030594
8.3	55.114061	55.114061	63.437695	81.123071	95.286637	99.745778	98.655858	87.537524	88.660615	89.975232	89.849799	89.030594
8.40000000000001	55.114061	55.114061	63.404003	81.145532	95.275407	99.723317	98.644627	87.526293	88.649385	89.952771	89.86103	89.030594
8.5	55.114061	55.114061	63.370312	81.167993	95.264176	99.700856	98.633397	87.515063	88.638154	89.93031	89.87226	89.030594
8.59999999999999	55.114061	55.114061	63.33662	81.190454	95.252946	99.678395	98.622166	87.503833	88.626924	89.907849	89.883491	89.030594
8.7	55.114061	55.114061	63.302929	81.212915	95.241715	99.655934	98.610936	87.492602	88.615693	89.885388	89.894721	89.030594
8.8	55.114061	55.114061	63.269237	81.235376	95.230485	99.633473	98.599705	87.481372	88.604463	89.862927	89.905952	89.030594
8.90000000000001	55.114061	55.114061	63.235546	81.257837	95.219254	99.611012	98.588475	87.470141	88.593232	89.840466	89.917182	89.030594
9	55.114061	55.114061	63.201854	81.280298	95.208024	99.588551	98.577244	87.458911	88.582002	89.818005	89.928413	89.030594
9.09999999999999	55.114061	55.114061	63.178816	81.302759	95.18614	99.576743	98.555389	87.44768	88.560173	89.806142	89.929046	89.041192
9.2	55.114061	55.114061	63.156354	81.32522	95.163679	99.565512	98.532928	87.43645	88.537712	89.794911	89.929046	89.052423
9.3	55.114061	55.114061	63.133893	81.347681	95.141218	99.554282	98.510467	87.425219	88.515251	89.78368	89.929046	89.063653
9.40000000000001	55.114061	55.114061	63.111432	81.370143	95.118756	99.543051	98.488006	87.413988	88.49279	89.77245	89.929046	89.074884
9.5	55.114061	55.114061	63.088971	81.392604	95.096295	99.53182	98.465545	87.402758	88.470329	89.761219	89.929046	89.086114
9.59999999999999	55.114061	55.114061	63.066509	81.415065	95.073834	99.52059	98.443084	87.391527	88.447867	89.749988	89.929046	89.097345
9.7	55.114061	55.114061	63.044048	81.437527	95.051373	99.509359	98.420623	87.380297	88.425406	89.738758	89.929046	89.108576
9.8	55.114061	55.114061	63.021587	81.459988	95.028911	99.498128	98.398161	87.369066	88.402945	89.727527	89.929046	89.119806
9.90000000000001	55.114061	55.114061	62.999126	81.482449	95.00645	99.486898	98.3757	87.357836	88.380484	89.716297	89.929046	89.131037
10	55.114061	55.114061	62.976664	81.50491	94.983989	99.475667	98.353239	87.346605	88.358023	89.705066	89.929046	89.142267
10.1	55.114061	55.114061	62.954203	81.516718	94.972181	99.453784	98.330778	87.324751	88.346159	89.683238	89.95024	89.153498
10.2	55.114061	55.114061	62.931742	81.527949	94.96095	99.431322	98.308317	87.302289	88.334928	89.660777	89.972702	89.164729
10.3	55.114061	55.114061	62.909281	81.53918	94.949719	99.408861	98.285855	87.279828	88.323697	89.638315	89.995163	89.175959
10.4	55.114061	55.114061	62.88682	81.55041	94.938489	99.3864	98.263394	87.257367	88.312467	89.615854	90.017624	89.18719
10.5	55.114061	55.114061	62.864358	81.561641	94.927258	99.363939	98.240933	87.234905	88.301236	89.593393	90.040086	89.198421
10.6	55.114061	55.114061	62.841897	81.572871	94.916028	99.341478	98.218471	87.212444	88.290005	89.570931	90.062547	89.209651
10.7	55.114061	55.114061	62.819436	81.584102	94.904797	99.319016	98.19601	87.189983	88.278775	89.54847	90.085008	89.220882
10.8	55.114061	55.114061	62.796975	81.595333	94.893566	99.296555	98.173549	87.167521	88.267544	89.526009	90.10747	89.232113
10.9	55.114061	55.114061	62.774514	81.606563	94.882336	99.274094	98.151087	87.14506	88.256313	89.503547	90.129931	89.243343
11	55.114061	55.114061	62.752052	81.617794	94.871105	99.251633	98.128626	87.122599	88.245083	89.481086	90.152392	89.254574
11.1	55.114061	55.114061	62.729591	81.639677	94.849222	99.229172	98.106165	87.121386	88.233852	89.469222	90.153658	89.255207
11.2	55.114061	55.114061	62.70713	81.662138	94.826761	99.206711	98.083703	87.121386	88.222621	89.457992	90.153658	89.255207
11.3	55.114061	55.114061	62.684669	81.684599	94.8043	99.184249	98.061242	87.121386	88.211391	89.446761	90.153658	89.255207
11.4	55.114061	55.114061	62.662208	81.70706	94.781839	99.161788	98.038781	87.121386	88.20016	89.435531	90.153658	89.255207
11.5	55.114061	55.114061	62.639747	81.729522	94.759378	99.139327	98.01632	87.121386	88.18893	89.4243	90.153658	89.255207
11.6	55.114061	55.114061	62.617286	81.751983	94.736916	99.116866	97.993859	87.121386	88.177699	89.41307	90.153658	89.255207
11.7	55.114061	55.114061	62.594825	81.774444	94.714455	99.094405	97.971397	87.121386	88.166469	89.401839	90.153658	89.255207
11.8	55.114061	55.114061	62.572363	81.796905	94.691994	99.071944	97.948936	87.121386	88.155238	89.390608	90.153658	89.255207
11.9	55.114061	55.114061	62.549902	81.819366	94.669533	99.049483	97.926475	87.121386	88.144008	89.379378	90.153658	89.255207
12	55.114061	55.114061	62.527441	81.841827	94.647072	99.027022	97.904014	87.121386	88.132777	89.368147	90.153658	89.255207
12.1	55.114061	55.114061	62.50498	81.853636	94.635263	99.004561	97.892176	87.100138	88.121546	89.34632	90.164255	89.265804
12.2	55.114061	55.114061	62.482519	81.864867	94.624032	98.9821	97.880946	87.077677	88.110316	89.323859	90.175485	89.277034
12.3	55.114061	55.114061	62.460058	81.876097	94.612802	98.959639	97.869715	87.055216	88.099086	89.301398	90.186716	89.288265
12.4	55.114061	55.114061	62.437597	81.887328	94.601571	98.937178	97.858485	87.032755	88.087855	89.278937	90.197946	89.299495
12.5	55.114061	55.114061	62.415136	81.898558	94.590341	98.914717	97.847254	87.010294	88.076625	89.256476	90.209177	89.310726
12.6	55.114061	55.114061	62.392675	81.909789	94.57911	98.892256	97.836024	86.987833	88.065394	89.234016	90.220407	89.321956
12.7	55.114061	55.114061	62.370214	81.921019	94.56788	98.869795	97.824793	86.965372	88.054164	89.211555	90.231638	89.333187
12.8	55.114061	55.114061	62.347753	81.93225	94.556649	98.847334	97.813563	86.942911	88.042933	89.189094	90.242868	89.344417
12.9	55.114061	55.114061	62.325292	81.94348	94.545419	98.824873	97.802332	86.92045	88.031703	89.166633	90.254099	89.355648
13	55.114061	55.114061	62.302831	81.954711	94.534188	98.802412	97.791102	86.897989	88.020472	89.144172	90.265329	89.366878
13.1	55.114061	55.114061	62.28037	81.965941	94.522958	98.77995	97.769249	86.88615	88.009242	89.132306	90.265965	89.367514
13.2	55.114061	55.114061	62.257909	81.977172	94.511727	98.757489	97.746788	86.87492	87.998011	89.121075	90.265965	89.367514
13.3	55.114061	55.114061	62.235447	81.988403	94.500496	98.735028	97.724326	86.863689	87.98678	89.109844	90.265965	89.367514
13.4	55.114061	55.114061	62.212986	81.999633	94.489266	98.712567	97.701865	86.852458	87.975549	89.098613	90.265965	89.367514
13.5	55.114061	55.114061	62.190525	82.010864	94.478035	98.690105	97.679404	86.841228	87.964319	89.087383	90.265965	89.367514
13.6	55.114061	55.114061	62.168064	82.022095	94.466804	98.667644	97.656942	86.829997	87.953088	89.076152	90.265965	89.367514
13.7	55.114061	55.114061	62.145602	82.033325	94.455574	98.645183	97.634481	86.818766	87.941857	89.064921	90.265965	89.367514
13.8	55.114061	55.114061	62.123141	82.044556	94.444343	98.622721	97.61202	86.807536	87.930627	89.053691	90.265965	89.367514
13.9	55.114061	55.114061	62.10068	82.055787	94.433112	98.60026	97.589558	86.796305	87.919396	89.04246	90.265965	89.367514
14	55.114061	55.114061	62.078218	82.067017	94.421882	98.577799	97.567097	86.785074	87.908165	89.031229	90.265965	89.367514
14.1	55.114061	55.114061	62.066408	82.088898	94.400001	98.565988	97.544636	86.773844	87.896935	89.009403	90.265965	89.378109
14.2	55.114061	55.114061	62.055177	82.111359	94.37754	98.554757	97.522175	86.762613	87.885704	88.986942	90.265965	89.38934
14.3	55.114061	55.114061	62.043947	82.133821	94.355079	98.543527	97.499714	86.751383	87.874474	88.964481	90.265965	89.40057
14.4	55.114061	55.114061	62.032716	82.156282	94.332617	98.532296	97.477253	86.740152	87.863243	88.94202	90.265965	89.411801
14.5	55.114061	55.114061	62.021485	82.178743	94.310156	98.521066	97.454792	86.728922	87.852013	88.919559	90.265965	89.423031
14.6	55.114061	55.114061	62.010255	82.201204	94.287695	98.509835	97.43233	86.717691	87.840782	88.897098	90.265965	89.434262
14.7	55.114061	55.114061	61.999024	82.223665	94.265234	98.498605	97.409869	86.706461	87.829551	88.874637	90.265965	89.445492
14.8	55.114061	55.114061	61.987794	82.246126	94.242773	98.487374	97.387408	86.69523	87.818321	88.852176	90.265965	89.456723
