 	Design Numbers	obj_o_Weight_Act	obj_o_Wh_Loss
1097	0.1097	87.768064869273	532.4605058248469
1098	0.1098	92.46996400738837	505.72035600075077
1099	0.1099	95.74950762067175	500.1547281865853
1100	0.1100	98.2493732419272	492.27206052930586
1101	0.1101	87.73659411548724	513.0288240979257
1102	0.1102	87.6506926898861	511.7517250399344
1103	0.1103	92.19055723081155	490.3428257190313
1104	0.1104	101.35485712520405	479.429502616962
1105	0.1105	87.82205844111617	535.6649969351818
1106	0.1106	92.32766693240454	508.185753962961
1107	0.1107	87.75330572776538	547.0412646972532
1108	0.1108	88.01439422332088	511.45717550082145
1109	0.1109	89.97686376091818	516.2516762656605
1110	0.1110	101.08446558820322	535.7867285128474
1111	0.1111	93.53356906670892	543.8597417048583
1112	0.1112	98.78401232452518	490.5917153380563
1113	0.1113	95.63343676429102	475.5881274499887
1114	0.1114	98.16775931709168	483.4646180407114
1115	0.1115	85.3422779107595	529.2811465934675
1116	0.1116	92.34993507984707	504.50642756849555
1117	0.1117	97.17034700052588	480.6139481871555
1118	0.1118	97.96230819317736	476.84185747179197
1119	0.1119	92.20644954993455	487.58900786019376
1120	0.1120	92.49051854921896	499.4382036974098
1121	0.1121	92.53321209554363	537.8209450912963
1122	0.1122	87.6574670949984	505.5413835037685
1123	0.1123	99.72738934329332	475.51798822765204
1124	0.1124	100.43893347313919	472.01800026388855
1125	0.1125	86.8471423561861	532.6668160259145
1126	0.1126	88.23677402802565	532.2688662397156
1127	0.1127	90.20687703848695	543.8905738784722
1128	0.1128	92.76756286858452	493.422621445028
1129	0.1129	107.22052455252177	549.9016771055278
1130	0.1130	85.29180888092314	515.7882774328534
1131	0.1131	102.48679181987832	539.0144144485488
1132	0.1132	87.83186329318485	509.844148235365
1133	0.1133	95.48156184116904	512.0047766450627
1134	0.1134	86.80160377709267	532.9473671853635
1135	0.1135	95.59970401436813	483.19143163711834
1136	0.1136	92.75166668148657	482.0335676605749
1137	0.1137	100.91219588482171	472.22982209524065
1138	0.1138	98.93398376881619	474.3648553535815
1139	0.1139	92.96617930910124	513.2648232840069
1140	0.1140	86.65926626092786	533.5220610330011
1141	0.1141	99.73207891434397	480.23944854186607
1142	0.1142	99.0949634377265	471.68898990238756
1143	0.1143	94.96722872352844	512.8975587023156
1144	0.1144	88.10048376293028	487.73180007660653
1145	0.1145	87.015526725196	534.5433282777901
1146	0.1146	99.09365319484813	515.4045984304056
1147	0.1147	98.31521035324309	483.44490100149903
1148	0.1148	92.31556716647265	489.6395758618111
1149	0.1149	94.67259850318226	490.5787132254934
1150	0.1150	98.40066562333054	485.37140870623614
1151	0.1151	99.89100894856858	480.6542698694204
1152	0.1152	98.46408753467615	473.43484463910573
1153	0.1153	98.39016263609021	473.8013624374403
1154	0.1154	102.59917617504681	474.80560656591734
1155	0.1155	87.95964896246691	511.251938456624
1156	0.1156	92.10370623629679	498.4363127192923
1157	0.1157	100.38775850970784	475.10688951978074
1158	0.1158	95.63164591209967	479.6564445907133
1159	0.1159	88.41479416572803	506.6712121761333
1160	0.1160	87.97812510598807	510.00738198582667
1161	0.1161	99.43598654105507	483.64981724152597
1162	0.1162	92.38241229393124	480.9615846399576
1163	0.1163	98.1678164649524	483.5765139536901
1164	0.1164	91.88219474720782	484.9642197479439
1165	0.1165	86.88291730627077	518.1673037631681
1166	0.1166	92.70640701377864	533.0957384761147
1167	0.1167	88.29064763814591	522.5369675242393
1168	0.1168	97.18140229669363	521.1884787544814
1169	0.1169	92.41287318696169	483.11326563496544
1170	0.1170	98.25144802630469	489.3864244652865
1171	0.1171	90.98132887350228	488.864071562517
1172	0.1172	88.20131166423528	544.9514891710431
1173	0.1173	97.59433800945747	489.8403643773832
1174	0.1174	88.05250037469212	512.3528809737223
1175	0.1175	92.2244832844899	492.6482278766556
1176	0.1176	96.88188094614466	497.6569105550299
1177	0.1177	92.16375160859087	499.2232164600823
1178	0.1178	87.8634752508494	512.5450005181783
1179	0.1179	87.77329339268013	504.13419610428605
1180	0.1180	98.52622891544641	513.7128266257006
1181	0.1181	94.79143098684081	486.051038099686
1182	0.1182	98.25864591726301	519.7636017009316
1183	0.1183	87.50538846285389	525.0838583431256
1184	0.1184	87.60500999031343	532.6188231243977
1185	0.1185	96.79797667336233	492.5152796335877
1186	0.1186	93.42472328944599	495.9267873830941
1187	0.1187	95.49501737761054	480.1256460928009
1188	0.1188	95.61641537881097	483.25001336763563
1189	0.1189	87.53454386715362	567.4354701750793
1190	0.1190	97.68763368494713	470.4083156021862
1191	0.1191	97.70465219092307	507.45300903025674
1192	0.1192	82.8100646503647	515.7857421960239
1193	0.1193	95.52763085634929	480.9389959183244
1194	0.1194	95.49364913015904	483.63286752686093
1195	0.1195	87.9403957349802	514.6438347163487
1196	0.1196	93.18390687125634	493.1593979326842
1197	0.1197	95.52834946673863	487.61183687501574
1198	0.1198	88.39081754644907	511.8274586992633
1199	0.1199	98.27900265596872	477.5292951499056
1200	0.1200	93.42830010702619	478.34536779971273
1201	0.1201	89.91577066331145	524.2939138709237
1202	0.1202	100.44696863614459	484.00239502718557
1203	0.1203	92.05984385516359	503.5845597780463
1204	0.1204	87.78783079477394	512.2166307790053
1205	0.1205	87.95549752838757	506.1377443162283
1206	0.1206	91.67488227581019	517.8438135766743
1207	0.1207	92.39735298968135	487.1071931927063
1208	0.1208	95.68266651428857	481.91680440561726
1209	0.1209	99.27583170120518	499.6407469212443
1210	0.1210	88.21643790227184	508.54322101685653
1211	0.1211	90.40274654020969	514.6385341713849
1212	0.1212	95.90908450063628	485.42671965041654
1213	0.1213	87.45405013525493	512.6684639156422
1214	0.1214	92.38736475325436	496.52009782756954
1215	0.1215	91.88401796765076	494.9808093296601
1216	0.1216	88.12290275626721	512.8111356803729
1217	0.1217	87.66362255885574	510.0298783129522
1218	0.1218	87.67568496245696	514.2495960737391
1219	0.1219	92.19338009889307	486.91220751382673
1220	0.1220	96.01011180920979	493.9883606516866
1221	0.1221	92.54479985312177	494.8121076778755
1222	0.1222	92.21681612074973	484.83914554698936
1223	0.1223	87.96276119226314	501.21587735133784
1224	0.1224	97.98039976376322	529.8398295877114
1225	0.1225	98.63025103429197	482.840522530676
1226	0.1226	87.99569619439374	517.4389358765292
1227	0.1227	98.41119525262701	523.6871065722298
1228	0.1228	86.1433808489567	509.7939695863772
1229	0.1229	92.04534164471208	505.16678814399626
1230	0.1230	87.8446457827775	498.30224781968263
1231	0.1231	86.8330511571654	535.1923083650998
1232	0.1232	87.61914747960684	536.5122027919665
1233	0.1233	88.07359963069348	539.0132829134476
1234	0.1234	84.68956739207319	513.1286599341075
1235	0.1235	92.58004234762136	486.34164284687506
1236	0.1236	91.01704831080407	491.3812623879705
1237	0.1237	85.3605190421331	527.696867106487
1238	0.1238	91.86671612327248	517.3557472538716
1239	0.1239	87.44927081089791	523.192947248492
1240	0.1240	98.25969694429384	497.44319062280164
1241	0.1241	97.0924082390715	477.0052629281584
1242	0.1242	98.85763934478679	477.736865100069
1243	0.1243	88.4012275263682	506.3808082815607
1244	0.1244	93.34919274652616	477.67877916409697
1245	0.1245	87.65107582165446	511.20413151057835
1246	0.1246	87.66172732068173	511.2786158446752
1247	0.1247	87.90372920188743	496.1773661941842
1248	0.1248	91.76946539083244	510.2780822436974
1249	0.1249	91.51307611868167	491.7692241345694
1250	0.1250	88.3641600851089	507.25020793548737
1251	0.1251	99.84973438446899	476.8568334431927
1252	0.1252	92.75840352362958	482.01876474622793
1253	0.1253	87.66139209942693	509.2908752494928
1254	0.1254	91.38145401704391	502.91196112579587
1255	0.1255	99.91495936764173	480.17860202720027
1256	0.1256	100.70983889224561	489.20893591662804
1257	0.1257	86.5688746525767	490.20102625541693
1258	0.1258	100.08129185282586	512.1385274349108
1259	0.1259	100.96520948770615	473.24559714881366
1260	0.1260	87.68470744935459	517.8811692651358
1261	0.1261	95.41887882111246	483.0896103376735
1262	0.1262	92.22168321230343	484.8260541721968
1263	0.1263	98.07376931769114	476.17348159750077
1264	0.1264	98.01314002070875	474.5676153335083
1265	0.1265	86.44519899980371	525.6484327529967
1266	0.1266	88.10822681211171	528.7754387451114
1267	0.1267	87.64809459330878	509.47261263245144
1268	0.1268	87.68935840961299	513.7708915058754
1269	0.1269	92.49476951854885	505.966126172247
1270	0.1270	86.288565179011	516.7810468391209
1271	0.1271	98.34393102589434	489.17693548357784
1272	0.1272	92.74794761479818	477.0752756135173
1273	0.1273	85.46429045875941	508.19819173998513
1274	0.1274	87.6400710990418	513.3952988605954
1275	0.1275	91.8406429131458	504.6128969689056
1276	0.1276	88.02673367924318	504.35651541184666
1277	0.1277	84.60053066035145	513.3531692354745
1278	0.1278	87.74883812396617	510.8326597570242
1279	0.1279	91.24876599023207	498.8116438270841
1280	0.1280	87.95371374638353	512.181396556839
1281	0.1281	95.83648913992918	498.2257563738882
1282	0.1282	87.10288885168875	523.5744614500247
1283	0.1283	91.91685760013783	511.54559609592286
1284	0.1284	88.33352113872739	488.9745379178612
1285	0.1285	86.36144184286785	498.7105457363668
1286	0.1286	92.52641990983678	509.5167793004774
1287	0.1287	87.6566491281081	509.4139845965258
1288	0.1288	87.67838708256359	509.0781974766291
1289	0.1289	87.88414094055311	507.73542528053656
1290	0.1290	93.57532436952947	506.3913850709061
1291	0.1291	87.61527586775196	509.1411177443508
1292	0.1292	85.29152569209865	513.2687115795328
1293	0.1293	91.35051233459929	492.9558383105164
1294	0.1294	92.63228235222996	493.58813290357654
1295	0.1295	88.2551484630215	509.5034364272338
1296	0.1296	92.72860150646704	501.3390369300403
1297	0.1297	87.95967566397951	498.0458831566467
1298	0.1298	100.84619289928935	509.91510165057446
1299	0.1299	87.41456737922799	515.0919457858016
1300	0.1300	85.23061348979336	508.39169161482215
1301	0.1301	84.7179131191368	513.9198676296279
1302	0.1302	89.23272144401497	509.6416888794169
1303	0.1303	98.07552907317583	484.5140169935926
1304	0.1304	92.13590898274218	483.6844452038466
1305	0.1305	92.2867767019956	524.9894859288088
1306	0.1306	84.98109505971	521.9090278419277
1307	0.1307	90.99291597888741	511.5382870652893
1308	0.1308	87.75245529527679	507.10434131009634
1309	0.1309	87.53483563463448	509.2772848723686
1310	0.1310	84.52673743162318	513.4644114666149
1311	0.1311	91.81282916252026	482.5831428500759
1312	0.1312	98.73252491988332	495.5279493497824
1313	0.1313	91.27625780963342	502.08166098429075
1314	0.1314	98.83969439645152	491.12624092183063
1315	0.1315	84.69364440078638	506.2937425770684
1316	0.1316	87.57150710354412	514.3528242851407
1317	0.1317	84.74408123805402	507.2810432824664
1318	0.1318	100.16161863002213	500.12990955303957
1319	0.1319	99.02290060989426	499.26359939782253
1320	0.1320	100.22297029462021	475.3886570168392
1321	0.1321	87.6797568916653	482.9291925668621
1322	0.1322	97.51065532373988	521.795392112404
1323	0.1323	91.91973540636987	481.4129538046771
1324	0.1324	96.2440554426233	516.5793613797573
1325	0.1325	91.58995810977476	513.0594433059248
1326	0.1326	85.15577286816482	491.4501031591379
1327	0.1327	91.00556596193563	512.6531633004898
1328	0.1328	92.04757757303636	487.91501717453923
1329	0.1329	93.50847760343	478.22170523142927
1330	0.1330	92.16686938773717	485.75571905273534
1331	0.1331	92.14088237726646	489.58591261389876
1332	0.1332	86.62678815742534	509.44666666889214
1333	0.1333	92.00997045332258	489.918649263235
1334	0.1334	92.953969675778	484.34708869770975
1335	0.1335	95.92982277488272	526.4105503822078
1336	0.1336	86.69830503282596	478.2971636745106
1337	0.1337	84.56149542208338	510.6602173104716
1338	0.1338	88.14860507478393	509.316859968052
1339	0.1339	84.7438993792088	503.24239137747185
1340	0.1340	92.6320918484247	507.8011245565412
1341	0.1341	85.24525756894981	508.61723834378535
1342	0.1342	84.6789491339401	514.6358229827043
1343	0.1343	92.05345555293063	507.73421723264585
1344	0.1344	84.84104039270383	495.65919119734633
1345	0.1345	98.20423390497979	474.3882839801985
1346	0.1346	99.22661783823438	481.5857932843594
1347	0.1347	85.25658299150075	507.76423352550387
1348	0.1348	84.58006839469341	513.7038176379924
1349	0.1349	100.44929594580725	471.1388956429762
1350	0.1350	99.05613872316317	472.9504786021485
1351	0.1351	98.81948585562976	489.6074633662901
1352	0.1352	91.88284449300055	475.9565925296446
1353	0.1353	95.63709847706518	493.4378303160026
1354	0.1354	91.28751034605949	498.2897160400645
1355	0.1355	90.64505142372099	521.1887879037388
1356	0.1356	84.54916884139207	516.6882049916147
1357	0.1357	85.01438927734056	482.85425977582025
1358	0.1358	90.75480213217371	528.0375283987879
1359	0.1359	84.63241717087912	514.5171533791827
1360	0.1360	95.31325835795359	487.0821761254866
1361	0.1361	91.99186954628537	492.625031793804
1362	0.1362	92.0584507252333	487.39614389180923
1363	0.1363	91.0925632714016	519.7503376769255
1364	0.1364	86.13020675265714	493.46502041356365
1365	0.1365	92.19730846886003	481.16389567214566
1366	0.1366	98.0337226131754	476.5822430385717
1367	0.1367	93.3739317478789	473.11595417227517
1368	0.1368	102.01061404199454	477.4297057846142
1369	0.1369	91.11674912589645	507.6783399857216
1370	0.1370	92.22517578089712	486.90898843006937
1371	0.1371	99.95664643677361	478.3951720673371
1372	0.1372	92.28018729408986	484.6157735599192
1373	0.1373	91.88249805754481	487.5235321341349
1374	0.1374	84.7178063024596	512.3597602867651
1375	0.1375	84.93811663050572	512.8939095455925
1376	0.1376	100.38787728587613	477.45386516790666
1377	0.1377	93.0084332647108	485.68930159016935
1378	0.1378	98.21457484618954	475.40066373086313
1379	0.1379	96.40107390708052	500.19680763919257
1380	0.1380	86.8712006735694	489.67141312289124
1381	0.1381	97.07204222560662	516.1398673007409
1382	0.1382	85.47557603112301	500.39943034460964
1383	0.1383	91.98460238764015	493.35948420196627
1384	0.1384	84.67695461146938	516.7954998862974
1385	0.1385	88.93228863775688	518.7622169946387
1386	0.1386	91.9617936414763	487.4849920395361
1387	0.1387	98.972260992247	488.3513618368507
1388	0.1388	92.17797590370175	482.9328522837026
1389	0.1389	92.61730148509406	475.2060097685964
1390	0.1390	93.04011013498977	491.0065526439754
1391	0.1391	97.77117867967549	470.8164306880552
1392	0.1392	86.41536716450292	510.32089068632354
1393	0.1393	84.76255921444638	506.44997625362544
1394	0.1394	84.44307783765963	515.4795637633384
1395	0.1395	92.78822887285644	475.57812458270814
1396	0.1396	98.96087997519408	492.3974997531114
1397	0.1397	85.84527334008007	494.2086277502802
1398	0.1398	94.11773111925584	510.8481451144685
1399	0.1399	84.55703034894759	511.2846853035726
1400	0.1400	84.73167193336997	507.65337546703785
1401	0.1401	91.84384456809975	507.6767452499798
1402	0.1402	87.80201204843198	491.19311638234115
1403	0.1403	95.37411008320555	475.99930232674785
1404	0.1404	95.78333328335862	489.84617352661166
1405	0.1405	103.04243846579095	529.6302998100331
1406	0.1406	86.80050621096099	503.4566962093891
1407	0.1407	98.87561187585679	465.58653078636644
1408	0.1408	98.28574214615792	485.86558448318203
1409	0.1409	80.72352607027655	517.3900242206163
1410	0.1410	92.06047824460926	485.21987602300396
1411	0.1411	91.99460120836838	492.9359501399689
1412	0.1412	84.72775624432008	515.0461896296032
1413	0.1413	94.63595209140234	510.1773172332991
1414	0.1414	85.46712209099971	493.25135311522087
1415	0.1415	92.27884329361248	481.7579432956077
1416	0.1416	89.64958735502896	497.79443152570167
1417	0.1417	92.17762851470796	489.782092762891
1418	0.1418	93.37880356808876	476.8009945332334
1419	0.1419	93.30862116810857	502.0605431863419
1420	0.1420	84.6632204534266	517.2500813034219
1421	0.1421	92.03358744678027	483.19114445748835
1422	0.1422	93.16104610876833	486.80402984386666
1423	0.1423	92.16123596430779	487.7479285575296
1424	0.1424	97.58011118674548	473.91930379773066
1425	0.1425	91.99735442739173	485.9647557114808
1426	0.1426	84.81565030841271	512.8079327790251
1427	0.1427	84.71113966846909	506.9709705459748
1428	0.1428	84.56199001435569	512.3388581476689
1429	0.1429	92.08905492973119	492.25789194956394
1430	0.1430	84.6520579946686	511.99035904854105
1431	0.1431	91.99789659117157	493.9505220853608
1432	0.1432	84.76134635538072	506.8419631746264
1433	0.1433	84.66369285757003	505.0961310030383
1434	0.1434	97.84136506403384	515.8697521584882
1435	0.1435	85.12692391254537	503.7702392695671
1436	0.1436	92.89849729015896	509.6440219406116
1437	0.1437	98.42585111139633	472.0162511039074
1438	0.1438	95.14377709600436	475.92159605985313
1439	0.1439	84.86644033268027	514.6665337800868
1440	0.1440	91.88728499473358	485.81102902646273
1441	0.1441	92.4911751727736	490.8004576396168
1442	0.1442	94.93480685699312	482.5028844400755
1443	0.1443	95.09158877194925	484.1035302067168
1444	0.1444	92.41511611325834	488.3353706832711
1445	0.1445	81.37627496839731	514.2169200733838
1446	0.1446	100.05598147291957	530.9490934970979
1447	0.1447	93.0453686352801	485.4741669303647
1448	0.1448	93.65828204243186	488.8842111391046
1449	0.1449	94.65048138989935	474.56492595484923
1450	0.1450	93.54495461458282	493.1109032902924
1451	0.1451	93.79599411296263	478.0265136873073
1452	0.1452	93.326386856501	482.6630057704215
1453	0.1453	94.08178991671538	486.24525756549286
1454	0.1454	84.77093172237734	507.7343606182069
1455	0.1455	92.44944382031773	480.286847825126
1456	0.1456	93.1698392366872	478.2157627183633
1457	0.1457	87.33354647266329	475.7547940842903
1458	0.1458	94.90037642415881	519.4433665869386
1459	0.1459	85.06761302260708	516.7061248864368
1460	0.1460	90.64651649985184	512.2286179569162
1461	0.1461	92.42049303347969	478.03246476776667
1462	0.1462	97.51755503393296	479.3234358331948
1463	0.1463	93.42090415505768	470.0726369481328
1464	0.1464	102.70275975923902	477.7502101767137
1465	0.1465	84.52215412691115	511.68445783882544
1466	0.1466	92.32251592588372	487.79522050559723
1467	0.1467	84.53567407962342	511.9495469668819
1468	0.1468	84.58835000893146	511.1057413789327
1469	0.1469	92.97622154594463	485.05882703798994
1470	0.1470	92.31321217209073	486.534315922639
1471	0.1471	93.57754751873647	478.27017959789055
1472	0.1472	96.11825471668378	482.7484853061362
1473	0.1473	99.91511838715844	469.1592450233046
1474	0.1474	94.8188895065218	482.7350324119003
1475	0.1475	84.6490840167393	513.7442327377235
1476	0.1476	84.44891932248682	517.1465738540234
1477	0.1477	84.57415011503424	511.39432784909303
1478	0.1478	84.51139335463607	513.5447293790936
1479	0.1479	93.0932863513595	480.79557938352775
1480	0.1480	98.080538112635	473.23954491446455
1481	0.1481	84.6389820363979	503.7979487147848
1482	0.1482	84.58096112984003	514.5843685843964
1483	0.1483	87.8981042207349	488.0374170890892
1484	0.1484	95.05061814233686	484.2743927147587
1485	0.1485	83.85160338007309	508.68117064917794
1486	0.1486	92.86256832826835	487.6324352582595
1487	0.1487	92.34358514598868	487.7785682518723
1488	0.1488	98.7148835994515	480.54443372114355
1489	0.1489	91.97071198599883	487.2643363919301
1490	0.1490	91.82991355626177	489.88539730122375
1491	0.1491	94.77501585259662	477.73314835434434
1492	0.1492	98.72324182905132	471.60251242190066
1493	0.1493	90.45506581839163	483.5027870348864
1494	0.1494	92.89186734328696	506.96506097389727
1495	0.1495	84.8977870484683	487.960880094793
1496	0.1496	92.69038610605381	508.4885300979426
1497	0.1497	102.27696606734379	472.90603038873974
1498	0.1498	94.12578839287795	470.63060861712916
1499	0.1499	87.75367453019426	496.6748602055503
1500	0.1500	84.64096739135567	497.52918447523797
1501	0.1501	86.42716846383956	486.08112334924226
1502	0.1502	96.68977108028704	496.5164189896322
1503	0.1503	87.14652328796345	491.6514049252331
1504	0.1504	92.52086539720224	511.1713252141755
1505	0.1505	99.77414434881642	498.9557108258239
1506	0.1506	97.83626406265778	488.15101194477154
1507	0.1507	92.41880710178341	474.9940904260713
1508	0.1508	95.73532553138081	481.62636243408696
1509	0.1509	94.94749051700964	472.6589873065568
1510	0.1510	93.08385092446953	475.9614172254828
1511	0.1511	94.63575278261315	474.0044721144963
1512	0.1512	93.50290877132535	479.02812268177263
1513	0.1513	93.27966460351631	468.4538507290964
1514	0.1514	96.91200710963886	481.5371186286548
1515	0.1515	93.13588385860112	474.79589583354067
1516	0.1516	94.67784556332063	476.0374720191621
1517	0.1517	96.77673282003386	493.4519897015862
1518	0.1518	87.71694855891029	484.03512490987515
1519	0.1519	92.75909744207866	495.28728529653716
1520	0.1520	89.55057064551684	501.5488135178344
1521	0.1521	86.06666876213005	504.16760433599813
1522	0.1522	98.50630645649628	501.5815767240679
1523	0.1523	94.7243737772971	484.24771828630486
1524	0.1524	92.2471539859831	483.32160470575474
1525	0.1525	84.15868333450767	489.23636483460064
1526	0.1526	92.18319799963031	517.5039955293889
1527	0.1527	85.50275501625497	508.5500677745004
1528	0.1528	93.63118711360785	484.0945040707844
1529	0.1529	94.84474471438865	476.91792516130766
1530	0.1530	92.95846729271322	477.0295007672002
1531	0.1531	92.4318739640569	477.1293631386277
1532	0.1532	97.74037844356974	483.4692393187815
1533	0.1533	94.49462805292542	499.20449534475574
1534	0.1534	92.11912857442404	478.0455578967208
1535	0.1535	98.3503110341561	470.13520274692576
1536	0.1536	96.17060631764592	472.4621303239756
1537	0.1537	93.00684974150643	486.5356666986049
1538	0.1538	92.02920135024097	480.4614627714941
1539	0.1539	91.82263747404903	488.05781446369394
1540	0.1540	88.43203479557498	506.64207938909163
1541	0.1541	92.3044365531982	480.46398603533817
1542	0.1542	91.90487327077247	488.4473079899715
1543	0.1543	89.06538821392728	482.1751553663796
1544	0.1544	95.94290477309698	509.71309402636354
1545	0.1545	92.13000729900793	485.7051636897714
1546	0.1546	91.86485586083265	479.586433062007
1547	0.1547	92.66528084105681	473.98583010395106
1548	0.1548	92.53236172606799	482.55580822457495
1549	0.1549	87.74451439976863	490.7698493557696
1550	0.1550	92.1248406337563	482.2720790513975
1551	0.1551	85.9424688985276	504.31196055039055
1552	0.1552	93.22638411180559	476.8826054076799
1553	0.1553	91.90622802134673	505.12227835773757
1554	0.1554	85.06021440311439	493.1055647081681
1555	0.1555	92.04951177785826	496.3929335581157
1556	0.1556	87.63994310687397	484.01662753667864
1557	0.1557	91.89539137521382	492.0610658821416
1558	0.1558	91.90523416704679	486.32074094632094
1559	0.1559	84.40379472573166	513.9337187244261
1560	0.1560	92.448861737247	482.06301129468915
1561	0.1561	89.15034409678358	516.8974571122645
1562	0.1562	88.53452198945268	479.23343236330595
1563	0.1563	93.04126221297447	474.0732802610245
1564	0.1564	96.98592939203142	487.55760066614175
1565	0.1565	85.63032159845824	523.7375636595648
1566	0.1566	84.93315734576441	505.4403429659815
1567	0.1567	94.07908576541953	474.65596523838
1568	0.1568	93.45173668027859	472.97245547198935
1569	0.1569	91.8823106720124	490.81459994082525
1570	0.1570	83.86218421296107	509.65225402571815
1571	0.1571	90.91443598380845	485.21104841968264
1572	0.1572	88.98109043176885	492.7291860842954
1573	0.1573	87.74799227415606	496.60627246787305
1574	0.1574	93.33134574851329	482.6895795482671
1575	0.1575	92.06263681193437	492.09085094875115
1576	0.1576	91.01882365031496	497.84176131362216
1577	0.1577	91.24768925704812	503.70195545187903
1578	0.1578	85.05022645228543	501.00398230596653
1579	0.1579	96.21236831787036	477.3419478184796
1580	0.1580	96.108091922186	474.9958245395636
1581	0.1581	96.15043484930554	472.00530189950473
1582	0.1582	92.16207500920159	485.02516658025445
1583	0.1583	89.23450907830751	510.93434816917824
1584	0.1584	93.65877745802538	470.30423055448546
1585	0.1585	84.6993963818427	506.1108106686569
1586	0.1586	84.55127836789127	511.40822218955924
1587	0.1587	84.72617653004149	514.3960349820885
1588	0.1588	92.38450814371453	482.81029237465
1589	0.1589	92.17423316357487	476.72078787377467
1590	0.1590	93.15122210573215	479.6582143523105
1591	0.1591	93.88856383124174	472.494132893662
1592	0.1592	95.63250477566307	467.74264685544193
1593	0.1593	93.14287446355053	480.86114139092
1594	0.1594	92.95249916933743	482.60377216634856
1595	0.1595	96.02007901632926	478.36174034018904
1596	0.1596	94.10629332043142	488.543266970979
1597	0.1597	92.41465212431797	480.17944917715744
1598	0.1598	92.5672635966138	475.0672912583269
1599	0.1599	96.6629424979579	475.3362959795386
1600	0.1600	96.72909202158797	488.49434871578535
1601	0.1601	91.70387465801039	502.5459430118096
1602	0.1602	84.73621014719279	505.837857356407
1603	0.1603	97.00928950798915	478.3437830081983
1604	0.1604	92.87268048422102	478.63992507614626
1605	0.1605	92.2745462838171	498.68906840500097
1606	0.1606	93.14269755424996	478.58545285016834
1607	0.1607	93.01666081253552	479.7665289975994
1608	0.1608	84.98945156360539	507.7303951151703
1609	0.1609	98.36439207669255	471.0364814944059
1610	0.1610	92.42035563019373	478.1750154811792
1611	0.1611	92.06943396591666	486.93561589797577
1612	0.1612	92.08191324263055	486.17170941382824
1613	0.1613	99.94003125330316	470.0062216125628
1614	0.1614	92.17587814253658	475.23189806413944
1615	0.1615	94.68513286710194	488.0478287566637
1616	0.1616	89.29020114718928	482.03921360880895
1617	0.1617	93.2307564886523	472.31352955036033
1618	0.1618	91.9473257383187	479.5162365003329
1619	0.1619	84.60040456643576	503.56290792373227
1620	0.1620	91.95692817705365	503.9653899009106
1621	0.1621	85.05152855669077	500.1208014099957
1622	0.1622	93.04229380976463	474.11808261228185
1623	0.1623	91.86613106447	499.26361243095477
1624	0.1624	84.61325708243069	497.3503869309865
1625	0.1625	93.484327236007	471.9241153564308
1626	0.1626	92.60676613649947	476.533028790847
1627	0.1627	94.72929366669568	468.8751464499453
1628	0.1628	95.54782319565284	468.8597339351717
1629	0.1629	92.12022491063249	478.1036412502018
1630	0.1630	98.52023965396144	478.82775758710153
1631	0.1631	92.41574481003005	476.273377934092
1632	0.1632	92.94710388780591	483.3408421161602
1633	0.1633	99.69499156432656	483.9560063710094
1634	0.1634	91.8002147924604	490.84859798370434
1635	0.1635	84.88419217656566	512.6592320367907
1636	0.1636	84.84480507547366	508.77094792326574
1637	0.1637	92.22917877437105	492.74731446876535
1638	0.1638	91.86457464722712	487.38845056927687
1639	0.1639	88.04279108095541	483.9362413860503
1640	0.1640	91.64233604655432	484.78779477409086
1641	0.1641	84.69734615906077	507.9499030965537
1642	0.1642	84.74015527057367	505.8214365101262
1643	0.1643	84.99633445690435	489.6482661434405
1644	0.1644	92.25961186377981	511.25834262885184
1645	0.1645	92.43741609210961	496.57690655736036
1646	0.1646	87.6693074734749	486.7726866354305
1647	0.1647	93.18090398621527	471.4450191732379
1648	0.1648	93.71498416094204	471.12483496828696
1649	0.1649	87.99123108007599	485.21412559239513
1650	0.1650	87.33005410375571	485.51097919996005
1651	0.1651	91.88049358427162	482.7685156572007
1652	0.1652	92.57363996251154	479.7899115298876
1653	0.1653	91.96445452653559	486.25629740874285
1654	0.1654	92.0409941414233	481.1433387940811
1655	0.1655	84.82002478511056	485.8624893372349
1656	0.1656	92.56394070791995	503.8689899942504
1657	0.1657	87.63106952035534	497.42450944582964
1658	0.1658	84.84982736950124	510.30479530741604
1659	0.1659	86.03786159604816	485.9395061318341
1660	0.1660	92.38972541927612	498.47943810737723
1661	0.1661	94.81600128969353	486.49307480037965
1662	0.1662	88.44808891852942	482.3100572075
1663	0.1663	91.7806725072183	494.7262916525597
1664	0.1664	94.4556696619979	481.3334296423196
1665	0.1665	91.9276216559821	479.67158661698846
1666	0.1666	85.13882592176904	509.6525719732808
1667	0.1667	83.88398150695967	505.2589122150311
1668	0.1668	91.8738445145309	488.7896586844518
1669	0.1669	92.93240960023456	468.1066301766008
1670	0.1670	92.68969226454223	482.7131968559278
1671	0.1671	91.80448467921424	480.9415764421169
1672	0.1672	87.89293331683176	477.87519699318267
1673	0.1673	85.23433089427249	480.08188525724813
1674	0.1674	91.65428961666403	507.31510390796734
1675	0.1675	93.68745367004604	471.5424537572681
1676	0.1676	85.10012474342301	499.0516543704768
1677	0.1677	84.8478485895407	502.2072842903028
1678	0.1678	84.80382671787959	511.66539421255874
1679	0.1679	84.73109072702482	507.8638695390912
