 	Design Numbers	obj_o_Wh_Loss	obj_o_Weight_Act
608	0.3228	556.971494144434	101.9101761088725
609	0.8721	556.9975053302242	101.85011590257048
610	0.7332	557.1217464199893	101.84320340304836
611	0.3898	557.1942172508363	101.83007630424794
612	0.2687	557.3894998874017	101.77553440925344
613	0.8690	557.4116801682551	101.74231633900735
614	0.2453	557.5179301050721	101.73225029369985
615	0.5828	557.6552467910903	101.66886957099183
616	0.7573	557.6952969000355	101.6381645246649
617	0.7964	557.7908674948206	101.56218176632649
618	0.2107	558.0855676787153	101.55962626552054
619	0.6402	558.1009976266384	101.46159922876762
620	0.9648	558.3221096265976	101.41646077205756
621	0.9254	558.3221096265976	101.41646077205756
622	0.8403	558.5213283248916	101.3103952488859
623	0.4772	558.7220858675562	101.3078393440396
624	0.6951	558.7372214098513	101.25842433787702
625	0.8674	558.7413180758108	101.21721303306913
626	0.9300	558.7617363718708	101.2094428092183
627	0.6251	558.9602083490547	101.17193435932646
628	0.5322	558.9807943434557	101.17050349988928
629	0.5930	558.9914844075265	101.13975074841822
630	0.8535	559.0645644168717	101.10453079805757
631	0.9656	559.1296220775212	101.0633977947643
632	0.9825	559.1623129038749	101.0626272983616
633	0.8916	559.213670642456	101.04086676608749
634	0.7930	559.3695848095431	100.9707482194037
635	0.9978	559.4868414219699	100.96676964789836
636	0.9733	559.6078880302921	100.9405048194577
637	0.9205	559.6842510808135	100.86412199315225
638	0.7915	559.7736544091241	100.85782818245677
639	0.9527	559.8969348605442	100.85342921014754
640	0.7924	559.9444656557915	100.82662060489812
641	0.5620	559.986261596757	100.80423439132142
642	0.4135	560.1622712102408	100.7627048006563
643	0.7417	560.1667768708813	100.71680658176464
644	0.9832	560.3702902228497	100.69120292684339
645	0.7230	560.4119318033145	100.66018861586328
646	0.9353	560.4903148072783	100.64875925250041
647	0.3690	560.5476030628473	100.6342144020249
648	0.7554	560.5726787525117	100.56452550702805
649	0.9523	560.6009900851058	100.54023456657345
650	0.8568	560.6220062595205	100.53081722769971
651	0.8379	560.6220062595205	100.53081722769971
652	0.8863	560.6427721935742	100.52304700384889
653	0.9974	560.9120188527987	100.43013889265237
654	0.8983	560.9306334884932	100.41519660197768
655	0.5976	561.0376256180182	100.40735347456493
656	0.9601	561.0907387149	100.35549900837867
657	0.7454	561.2287873920009	100.32296716764377
658	0.8273	561.3186516913217	100.29919636122244
659	0.6374	561.331344120936	100.28286358325505
660	0.8044	561.6027626862075	100.18538372616746
661	0.6239	561.7357658309343	100.15052940268943
662	0.9374	561.8212605928679	100.09203488638997
663	0.8636	562.032484867819	100.0047648407369
664	0.9944	562.1913344512822	99.9551497084052
665	0.9390	562.3757067191236	99.87782614514347
666	0.8664	562.6922010085937	99.76185742769185
667	0.9172	562.7353951676613	99.74809570928969
668	0.8762	562.9711096385331	99.74323184294161
669	0.7972	563.0042724867611	99.68510899681044
670	0.9214	563.0729968739174	99.65174414418071
671	0.9576	563.1471647357932	99.63179711039928
672	0.9398	563.3215716716063	99.61528805621398
673	0.7755	563.5046106464799	99.61368712793607
674	0.2746	563.5581875909273	99.5841742350337
675	0.9208	563.5764293093944	99.55683972244714
676	0.7148	563.5892234410828	99.46288200554241
677	0.9333	563.6707341858317	99.45516968919301
678	0.9338	563.7965633087153	99.40976651393157
679	0.9238	563.887774605696	99.36436314772237
680	0.8964	564.0494574639295	99.34731928732181
681	0.6624	564.0691097183932	99.31036177387111
682	0.6416	564.1901884678396	99.26525655957384
683	0.9776	564.3419283640758	99.21035831315257
684	0.8404	564.4180466409597	99.17004828079726
685	0.6625	564.561341506249	99.16289399232785
686	0.6107	564.7108238258842	99.15089883736044
687	0.8767	564.7428804994768	99.06431329869856
688	0.8577	564.754305712043	99.04242202831257
689	0.2714	565.1429880894517	99.02997933557924
690	0.2672	565.2920096864231	98.96749824215074
691	0.2696	565.3549480539994	98.92749340568798
692	0.2394	565.6362780054181	98.85273462478746
693	0.9774	565.6424626706785	98.81485987074412
694	0.9632	565.6531509866572	98.72061669277832
695	0.9013	565.7066769609852	98.69980255887087
696	0.8820	565.7066769609852	98.69980255887087
697	0.9996	566.1303656586755	98.55614246272708
698	0.7603	566.1865649942022	98.5503989027404
699	0.8481	566.2378746445925	98.53162080835298
700	0.7668	566.4519103908481	98.46285045187616
701	0.8584	566.4576831911343	98.45499118283043
702	0.9440	566.6984871709567	98.36769207370664
703	0.7572	566.9532366758758	98.27988865060146
704	0.7607	566.980368035553	98.2630830855666
705	0.5112	567.3470543166013	98.20445754483598
706	0.8943	567.4468292106657	98.12191823775689
707	0.8260	567.5800755761989	98.07066047251024
708	0.6957	567.7008789740895	98.04728862538852
709	0.9786	567.7192382361907	97.99253229377292
710	0.8719	567.9250063970721	97.94966685421127
711	0.6447	568.1849914168382	97.89034482662638
712	0.9995	568.3454969496644	97.77375197176639
713	0.9520	568.3460870345834	97.77341399360927
714	0.9917	568.3515906566646	97.7709944124161
715	0.8780	568.5358802757139	97.70754464665285
716	0.3190	569.0100849348255	97.6715751890546
717	0.4536	569.029580166425	97.5914924969583
718	0.9543	569.1217212700346	97.55325720821739
719	0.7827	569.2539277391293	97.48487454307454
720	0.6933	569.3113772233551	97.47336021593989
721	0.8631	569.3359983351246	97.46483785257448
722	0.9303	569.3448512187528	97.4283749429744
723	0.9939	569.3448512187528	97.4283749429744
724	0.7209	569.6511719016943	97.36034093537774
725	0.6952	569.7231974139992	97.34182088570367
726	0.2626	569.9804061325533	97.32981632847164
727	0.9598	570.0022563420057	97.22753174467422
728	0.9469	570.0372760613523	97.18356356693396
729	0.8945	570.2626753658077	97.11944514653361
730	0.7801	570.3242796737545	97.11319794433055
731	0.7834	570.4352578698097	97.07514092808591
732	0.9009	570.505287867303	97.06151423002181
733	0.6569	570.7068736543987	97.03698269967
734	0.3413	570.8770280106305	97.0311724083522
735	0.2598	571.0763087291534	96.98127383313752
736	0.5032	571.0896413165585	96.89404498673724
737	0.9796	571.0981215220927	96.83318388725108
738	0.9118	571.2769361689235	96.80245505321776
739	0.2321	571.5857082825702	96.79725856447523
740	0.6668	571.9677422219141	96.64692647850273
741	0.9800	571.9838347808858	96.5324121330635
742	0.7449	572.0570965049873	96.5257670988484
743	0.9789	572.1546633698209	96.4869100941898
744	0.2577	572.6968911798566	96.43115070048319
745	0.5121	572.7065538135397	96.34178716556684
746	0.7528	572.8277109490186	96.2862296163672
747	0.9233	572.8473798619187	96.25182370425563
748	0.7848	573.2180960052968	96.15145974702676
749	0.3249	573.7331057723832	96.14312141791343
750	0.7157	573.827181749062	96.07281060009957
751	0.7257	574.3377085800877	95.82650741440668
752	0.8740	574.5034361548072	95.78455807229376
753	0.5313	575.0018646488652	95.68328001973748
754	0.9021	575.1828520041253	95.54741139899633
755	0.7382	575.6396336000716	95.44544375497378
756	0.7445	575.7500801265786	95.40824544101447
757	0.9566	576.0256909617772	95.31442381839027
758	0.6256	576.3695629547451	95.21145350979
759	0.9370	576.6838439633989	94.99400899402052
760	0.8334	577.0419275948291	94.9925242880253
761	0.9505	577.0669122783149	94.92750497925607
762	0.6265	577.4132207815175	94.83599361520433
763	0.7232	577.6873643294352	94.73537628350314
764	0.8473	577.9418126238614	94.63427432230282
765	0.8635	578.1091204825279	94.60413343762497
766	0.7697	578.1634191057567	94.58826140783455
767	0.8087	578.2704593106239	94.55525069924039
768	0.7288	578.3717137893395	94.52611367353661
769	0.7224	578.3717137893395	94.52611367353661
770	0.7287	578.3717137893395	94.52611367353661
771	0.7888	578.7457349279973	94.3633145390033
772	0.9062	578.8276719706458	94.33675470985926
773	0.9947	579.0610241900804	94.29303412039502
774	0.9990	579.1366197930466	94.26726644281112
775	0.4972	579.4691212236113	94.24336100223042
776	0.8081	579.55680463102	94.16706620542242
777	0.9746	579.6572573482538	94.09469463456692
778	0.7551	580.1395379515085	93.93868282805447
779	0.9918	580.1667765497858	93.92464697336942
780	0.8316	580.2589174465681	93.89646367282164
781	0.9321	580.4572299751476	93.84883738267885
782	0.9782	580.4904110888481	93.81769071605842
783	0.9001	580.6845163840594	93.77675563033704
784	0.8825	580.9670543180571	93.67983559732897
785	0.5280	581.7729440804965	93.62816430033291
786	0.8414	582.0923305147954	93.47548178034675
787	0.7012	582.5522426847386	93.44555819421736
788	0.6916	582.7900229220655	93.29841255216022
789	0.5048	583.2204957345679	93.22117879557443
790	0.9694	583.8795654845285	92.84759508512306
791	0.9899	584.6839773620773	92.69932466134352
792	0.8687	585.5167158591858	92.61767065453147
793	0.6056	585.5991076454272	92.41872173792817
794	0.9402	586.3658896087512	92.15508371192945
795	0.9642	586.7145853055101	92.11694770299495
796	0.4539	586.9444611399542	92.06572991661885
797	0.4811	587.4044081110187	92.04342025733305
798	0.4762	587.4044081110187	92.04342025733305
799	0.8951	587.7209699723419	91.93890681853865
800	0.9436	587.721243478196	91.86040812208407
801	0.9242	588.0786141415667	91.73089127198948
802	0.6769	588.8064893921975	91.6959061016799
803	0.8881	588.9342690660687	91.54057376269381
804	0.8276	588.9422901218339	91.52294611314852
805	0.6816	589.2874008929994	91.44658324939223
806	0.7235	589.2874008929994	91.44658324939223
807	0.7501	589.2874008929994	91.44658324939223
808	0.7400	589.2874008929994	91.44658324939223
809	0.9304	589.6034169059963	91.30408043589458
810	0.9542	589.67004418293	91.2853958207951
811	0.8573	589.7932472596607	91.26915846091623
812	0.8657	589.8210228839611	91.25251101316924
813	0.2647	589.9777981301693	91.15262473072978
814	0.4097	590.6131194463873	90.97637852988782
815	0.9596	591.1148119523713	90.88758196536988
816	0.7175	591.3917817198455	90.86591417228772
817	0.5667	591.516538771436	90.71091579323027
818	0.6859	591.6421380806199	90.68291475316414
819	0.5411	591.7443331495734	90.66757513272329
820	0.6127	592.0089283421091	90.6256074189923
821	0.8413	592.0970786075803	90.52725316795507
822	0.9673	592.5520185897951	90.49614210179271
823	0.8879	592.5928066344622	90.47151179197381
824	0.8936	592.9453728326405	90.2734557831715
825	0.9010	593.1286849483964	90.18463369851337
826	0.7455	593.2214350004015	90.18016135837992
827	0.5102	594.2494892887853	89.92534437633074
828	0.8298	594.2700357844054	89.87029828624382
829	0.7842	594.9733742023012	89.86110348485784
830	0.8739	595.011490362884	89.71873138009555
831	0.7172	595.6312025457853	89.54289794916015
832	0.9736	596.1274489570169	89.36419882160753
833	0.9022	596.262506084897	89.33495815194239
834	0.8992	597.0069245042209	89.11649030175627
835	0.8677	598.0229703112805	88.89248353078469
836	0.2298	598.3084547460071	88.85948005256603
837	0.2732	598.3084547460071	88.85948005256603
838	0.2845	598.3084547460071	88.85948005256603
839	0.6017	598.5822453309135	88.85642327669174
840	0.9795	598.7850584829312	88.65099051079751
841	0.8828	599.1212844420675	88.64232866224218
842	0.7553	599.2472654997835	88.5965795283276
843	0.7949	599.297425797082	88.4968285618703
844	0.6259	599.6950211947823	88.48959854410523
845	0.7878	599.7012141481088	88.4696342591611
846	0.7933	600.0372814301148	88.3866983576389
847	0.7799	600.1456778028714	88.35247321435261
848	0.7939	600.2673035804833	88.31591508126706
849	0.8732	600.3007150208147	88.25199814335222
850	0.9221	600.5272962750674	88.18938665832627
851	0.8918	600.5977597894607	88.17515826196315
852	0.8891	600.8158936703845	88.11902075730173
853	0.8353	601.1048709289647	88.09615939099076
854	0.8776	601.2022535922011	88.024846901381
855	0.8697	601.3800176232967	87.9303468859227
856	0.4616	601.95996615317	87.84974894242772
857	0.9122	602.2303210479915	87.73183051336665
858	0.4055	602.6249959242452	87.6862956015107
859	0.8441	603.9484930247745	87.62831437179912
860	0.8733	604.0056646635367	87.39316928973193
861	0.4845	604.2489141899969	87.36251830943282
862	0.8238	604.303954483915	87.35749976834815
863	0.4784	604.6299555055108	87.26368737372222
864	0.4819	604.969332014281	87.18389866642907
865	0.1740	605.3173955487036	87.02743912805907
866	0.7258	605.5212824155243	86.91932895314915
867	0.9616	605.8243844854463	86.80194683076624
868	0.8991	607.150602834656	86.66445878567232
869	0.7715	607.2670890910822	86.51544332430768
870	0.6483	607.917606954457	86.36642222107247
871	0.6450	608.6719102413164	86.35030936794126
872	0.8880	608.7591750052063	86.06448865331403
873	0.7592	608.856308163599	86.0634380089374
874	0.8997	609.3614956636529	85.9926889273685
875	0.7206	609.5062948511405	85.95418917792703
876	0.7984	609.8995193250797	85.781302672366
877	0.7004	610.1234630746922	85.75355863596613
878	0.8642	610.6273720771011	85.67213625766618
879	0.7784	610.7420375679786	85.63991535667736
880	0.8354	610.8091298077475	85.5507411380985
881	0.7425	611.599848226859	85.3822949853551
882	0.9153	611.6467539190528	85.32951678822448
883	0.9991	611.6796928544088	85.31863614839212
884	0.9385	611.9947451775195	85.22256053091348
885	0.9927	611.9947451775195	85.22256053091348
886	0.9209	611.9947451775195	85.22256053091348
887	0.9148	611.9947451775195	85.22256053091348
888	0.9417	611.9947451775195	85.22256053091348
889	0.9997	611.9947451775195	85.22256053091348
890	0.7992	612.2228079451145	85.21659948136178
891	0.9868	612.3110110936556	85.14350955357436
892	0.6172	612.6399967846812	85.12628905992119
893	0.2605	612.7947411833168	85.12495903098865
894	0.4257	612.9388509831209	85.08915908253707
895	0.5595	613.2826017445219	85.0335498061393
896	0.4397	613.4223786363647	84.93284257788753
897	0.8001	613.4524409939884	84.89788466240996
898	0.9036	614.2874826315401	84.63523641312015
899	0.8658	614.7803473126783	84.5895050718084
900	0.5272	615.1901789849269	84.58790345574383
901	0.5378	615.9342700904292	84.4161363128135
902	0.1631	616.4703043884022	84.3769396794932
903	0.1569	616.759194993804	84.294987893764
904	0.7903	616.8347428014185	84.22163209981368
905	0.5668	617.4755987833631	84.0355512753157
906	0.8297	617.8948804152387	83.870127267432
907	0.8398	618.6549774491175	83.61720614602126
908	0.7441	619.3080369291382	83.48689450330917
909	0.9931	619.3381334955088	83.44019478241422
910	0.1822	621.1369199970634	83.24785507989222
911	0.1945	622.3087078582566	83.22894973012727
912	0.9108	622.6412558148515	83.04204729875114
913	0.8939	622.8412082962938	82.98470650504149
914	0.2067	622.8639045961396	82.93342404128344
915	0.4361	623.0181200469219	82.86586570749122
916	0.1360	623.498417277357	82.80980837356412
917	0.9973	623.6279361739992	82.7985293501864
918	0.6718	623.7076152465044	82.79166083892511
919	0.6857	623.7076152465044	82.79166083892511
920	0.6894	623.7076152465044	82.79166083892511
921	0.1712	623.7925487566832	82.5697538320132
922	0.4086	624.5141590249973	82.4883791689459
923	0.6592	625.1855531810525	82.36133841281666
924	0.6462	625.1855531810525	82.36133841281666
925	0.5797	625.244090534975	82.13403312065601
926	0.8827	625.4735336492207	81.99099287741461
927	0.3788	626.2545159628363	81.8798887733659
928	0.6767	626.2831027606346	81.76293299057187
929	0.8025	626.2997329727281	81.74470069421179
930	0.9225	626.6416750701652	81.67285704663651
931	0.6739	627.1279005459297	81.56713864156083
932	0.3823	628.150489343208	81.37482135310587
933	0.6904	628.6130862137215	81.20617303602239
934	0.7158	629.3150232210228	81.14017394681682
935	0.9035	629.6997870462103	80.992111158233
936	0.9135	629.7261807812897	80.98199478616924
937	0.4510	629.898510471658	80.97666930784553
938	0.7289	630.0469569064726	80.93188313644016
939	0.9282	630.0571169822442	80.89697889347238
940	0.6728	630.1199114165072	80.85457748589735
941	0.8856	630.3159482228325	80.8004055592307
942	0.6646	630.6196188713608	80.7406859624184
943	0.9306	630.7236801209747	80.68707176039972
944	0.9133	631.1770078617703	80.66656690477652
945	0.1673	631.5652467885984	80.62145412525742
946	0.1733	631.5652467885984	80.62145412525742
947	0.2180	631.5652467885984	80.62145412525742
948	0.2054	631.5652467885984	80.62145412525742
949	0.2122	631.5652467885984	80.62145412525742
950	0.9693	631.5878187991358	80.48332155083872
951	0.3780	632.2431898512323	80.44121749692198
952	0.7552	632.4432921512841	80.44045790309214
953	0.9187	632.4561754174291	80.40729908187987
954	0.2855	632.6274331736645	80.35631484113507
955	0.9590	632.8286367632813	80.20123800671709
956	0.9803	633.1282410253382	80.12254636184544
957	0.6144	633.5674885965055	80.11864632468652
958	0.8698	633.5865611087886	80.09783843365044
959	0.6074	634.2513040994963	79.92744003136862
960	0.9712	634.3134476521261	79.85302705760999
