 	Design Numbers	obj_o_Wh_Loss	obj_o_Weight_Act
6311	0.6311	560.0856973890864	100.83152489161161
6312	0.6312	557.8545210750526	105.12242064719486
6313	0.6313	523.1151109809314	118.27330094432143
6314	0.6314	492.748377227386	137.01170117259704
6315	0.6315	548.6992587637004	106.74592354426662
6316	0.6316	555.1344760458446	108.73578032477594
6317	0.6317	549.3639150651593	106.50071691831053
6318	0.6318	514.5913053673589	120.70604426216845
6319	0.6319	632.6852998032533	80.44118324847209
6320	0.6320	583.92678519352	93.6947553161441
6321	0.6321	560.8707257765489	101.05918695281854
6322	0.6322	494.7322348822835	135.77213329660412
6323	0.6323	497.1428866521996	132.42296259058693
6324	0.6324	528.564598342474	119.36580164535067
6325	0.6325	490.052305248847	139.34717453105895
6326	0.6326	514.982166471921	120.3668037679609
6327	0.6327	549.4086010564805	106.48403763757018
6328	0.6328	499.13539059912586	131.56687829916146
6329	0.6329	479.73237695689824	152.414495999402
6330	0.6330	492.8798851759678	134.98581327530928
6331	0.6331	605.6103477540069	87.90144235324314
6332	0.6332	632.5087017789317	80.44118324847209
6333	0.6333	562.8902468193188	99.7576047970949
6334	0.6334	634.7448886904481	79.85302705760999
6335	0.6335	496.30964342912773	132.32166156999403
6336	0.6336	487.8509775645679	142.40369667025732
6337	0.6337	535.2772745659687	117.07631909276171
6338	0.6338	570.1659077172932	99.89064680257822
6339	0.6339	564.2499963365973	100.57107422561788
6340	0.6340	634.4428181580912	79.85302705760999
6341	0.6341	529.4420915617598	113.21899586085446
6342	0.6342	544.9987480534601	106.52054154701486
6343	0.6343	528.9534990967304	113.44459062199334
6344	0.6344	544.5514479905451	106.79806909597897
6345	0.6345	502.8677400157039	127.66695368750474
6346	0.6346	497.89753008846395	131.38078348096064
6347	0.6347	525.605715839205	120.11933184187595
6348	0.6348	564.1901562232775	99.75105018318995
6349	0.6349	557.0749194382463	101.9131187573381
6350	0.6350	537.6415514974007	109.75838024963801
6351	0.6351	536.6907807921361	123.43280499195102
6352	0.6352	590.0436355147256	100.10377208136124
6353	0.6353	482.11109999660175	148.04308946793174
6354	0.6354	493.61041138192917	134.98581327530928
6355	0.6355	509.90404007779745	123.925402497733
6356	0.6356	603.0682240737754	88.48959854410523
